response_id,ts_iso,participant_id,source,screen_id,condition,image_shown,decision,rt_ms
935ab788625d46418ee65a81e4193a4d,2026-07-19T05:43:40,synth_0055,synthetic,ONE_8.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/ONE_8.png,1,3128
002fb0e4c17946c3a5705bdfa333064d,2026-07-19T05:43:40,synth_0056,synthetic,communication_27--boss-revolution-0-37_221f.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/communication_27--boss-revolution-0-37_221f.jpg,0,3176
6111634d8834472d963cd3104abbf500,2026-07-19T05:43:40,synth_0056,synthetic,1089.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1089.jpg,0,2182
4235f52114e34fbc97d1ac8418e4498c,2026-07-19T05:43:40,synth_0056,synthetic,americanapprel.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/americanapprel.png,0,2445
78d652b748fd434f805726ad72491300,2026-07-19T05:43:40,synth_0056,synthetic,urbanedcsupply.com.png,neutralized,/content/acmwork/iteration3/data/neutralized/urbanedcsupply.com.png,0,1634
9faa91bc663d4bb5ba5c03723b23c176,2026-07-19T05:43:40,synth_0056,synthetic,bokksu.com.png,neutralized,/content/acmwork/iteration3/data/neutralized/bokksu.com.png,0,1678
663cf6dd71ad4eebb6c3045ef29366c1,2026-07-19T05:43:40,synth_0056,synthetic,FIVE_1.png,neutralized,/content/acmwork/iteration3/data/neutralized/FIVE_1.png,0,2566
79f703c81f344ed98d68bd5193bf40ba,2026-07-19T05:43:40,synth_0056,synthetic,THREE_7.png,neutralized,/content/acmwork/iteration3/data/neutralized/THREE_7.png,0,2803
16fad271c4b1409895ffb56ed1946a05,2026-07-19T05:43:40,synth_0056,synthetic,13761_lRqlNk0.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/13761_lRqlNk0.jpg,0,2035
1c8689dc839a473090a3fefa4c3954dd,2026-07-19T05:43:40,synth_0056,synthetic,booking.com_.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/booking.com_.png,0,2204
1afbce3ce1594109946313662733d989,2026-07-19T05:43:40,synth_0056,synthetic,ONE_8.png,neutralized,/content/acmwork/iteration3/data/neutralized/ONE_8.png,0,2128
056ea42960ae48e084246ae88862c4dd,2026-07-19T05:43:40,synth_0057,synthetic,communication_27--boss-revolution-0-37_221f.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/communication_27--boss-revolution-0-37_221f.jpg,0,2877
d9009d9c08b341b2b99aa2b867aa5e20,2026-07-19T05:43:40,synth_0057,synthetic,1089.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/1089.jpg,0,1881
850dc6e6a32b4f2380ef3f0668c204de,2026-07-19T05:43:40,synth_0057,synthetic,americanapprel.png,neutralized,/content/acmwork/iteration3/data/neutralized/americanapprel.png,0,2033
852582e04dd14416b5b684f981b929ff,2026-07-19T05:43:40,synth_0057,synthetic,urbanedcsupply.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/urbanedcsupply.com.png,1,1868
66deb6ef50804541ae8cf6518daa42df,2026-07-19T05:43:40,synth_0057,synthetic,bokksu.com.png,neutralized,/content/acmwork/iteration3/data/neutralized/bokksu.com.png,1,3005
9fb48fe3a54c42be8ad7e0ab0b06c6b3,2026-07-19T05:43:40,synth_0057,synthetic,FIVE_1.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/FIVE_1.png,0,2229
7e9dff2c85f34413909ee228a19f7468,2026-07-19T05:43:40,synth_0057,synthetic,THREE_7.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/THREE_7.png,0,3523
4eb4a91ed8004d6b9bd6fa4db377f183,2026-07-19T05:43:40,synth_0057,synthetic,13761_lRqlNk0.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/13761_lRqlNk0.jpg,0,1691
2702883dc38744ff8e8db18308e427e8,2026-07-19T05:43:40,synth_0057,synthetic,booking.com_.png,neutralized,/content/acmwork/iteration3/data/neutralized/booking.com_.png,0,3377
e9053fe80a084226aee2907f9213e912,2026-07-19T05:43:40,synth_0057,synthetic,ONE_8.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/ONE_8.png,1,1038
a3341b5bde10494a9bd60fa4202d9e77,2026-07-19T05:43:40,synth_0058,synthetic,communication_27--boss-revolution-0-37_221f.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/communication_27--boss-revolution-0-37_221f.jpg,0,3165
0dfd2080a5b349928f07132197a13f69,2026-07-19T05:43:40,synth_0058,synthetic,1089.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/1089.jpg,0,3109
ce2b3a8daf4f49c09b2721666cc61882,2026-07-19T05:43:40,synth_0058,synthetic,americanapprel.png,neutralized,/content/acmwork/iteration3/data/neutralized/americanapprel.png,1,2664
30cbcfe719ca4a718bdba59564ac08a8,2026-07-19T05:43:40,synth_0058,synthetic,urbanedcsupply.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/urbanedcsupply.com.png,0,2304
704cc36264114e7897debc3b69b1f8ab,2026-07-19T05:43:40,synth_0058,synthetic,bokksu.com.png,neutralized,/content/acmwork/iteration3/data/neutralized/bokksu.com.png,1,2161
3b5d38a67224493f89f227645d51f248,2026-07-19T05:43:40,synth_0058,synthetic,FIVE_1.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/FIVE_1.png,0,2765
ec6b9a5bdaef47ceb4acd7c9b39f70ba,2026-07-19T05:43:40,synth_0058,synthetic,THREE_7.png,neutralized,/content/acmwork/iteration3/data/neutralized/THREE_7.png,0,2555
c88e1078aaf04803ae223786f000662d,2026-07-19T05:43:40,synth_0058,synthetic,13761_lRqlNk0.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/13761_lRqlNk0.jpg,0,2499
4f575032e0b84332bcc500192949665e,2026-07-19T05:43:40,synth_0058,synthetic,booking.com_.png,neutralized,/content/acmwork/iteration3/data/neutralized/booking.com_.png,0,1328
4c19f647cf22446cadfa388e48d9b6f9,2026-07-19T05:43:40,synth_0058,synthetic,ONE_8.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/ONE_8.png,1,2495
4bd7c0ce32484dafadc0191a2972495d,2026-07-19T05:43:40,synth_0059,synthetic,communication_27--boss-revolution-0-37_221f.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/communication_27--boss-revolution-0-37_221f.jpg,0,3059
dc07a77b04f44a6183102209e8cb0d89,2026-07-19T05:43:40,synth_0059,synthetic,1089.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1089.jpg,0,1235
e92ce6e61fb14a34ac0a2bdaea8368df,2026-07-19T05:43:40,synth_0059,synthetic,americanapprel.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/americanapprel.png,1,2886
42ee8a7136294b5c84e5f3ec325a79c3,2026-07-19T05:43:40,synth_0059,synthetic,urbanedcsupply.com.png,neutralized,/content/acmwork/iteration3/data/neutralized/urbanedcsupply.com.png,0,3016
afc61901173c4207a914e0d8336a8fc6,2026-07-19T05:43:40,synth_0059,synthetic,bokksu.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/bokksu.com.png,0,2364
e3c6121b7e704960b862b9a422bcdca9,2026-07-19T05:43:40,synth_0059,synthetic,FIVE_1.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/FIVE_1.png,1,1829
aea9a9aa273a4fb5811a1dd709915674,2026-07-19T05:43:40,synth_0059,synthetic,THREE_7.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/THREE_7.png,0,2552
5f517f6ad50e4c9a86f2f5542b320bd5,2026-07-19T05:43:40,synth_0059,synthetic,13761_lRqlNk0.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/13761_lRqlNk0.jpg,1,3386
d3431b5046664000bffc3628c0c70756,2026-07-19T05:43:40,synth_0059,synthetic,booking.com_.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/booking.com_.png,1,2506
744614cca5fd417a834a0d702a5e4bf5,2026-07-19T05:43:40,synth_0059,synthetic,ONE_8.png,neutralized,/content/acmwork/iteration3/data/neutralized/ONE_8.png,0,1713
9043648ad5c94eeca5a92df806b430a6,2026-07-19T05:43:40,synth_0060,synthetic,communication_27--boss-revolution-0-37_221f.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/communication_27--boss-revolution-0-37_221f.jpg,0,2269
5f5135bf14824ad39f2e2f9ca463108a,2026-07-19T05:43:40,synth_0060,synthetic,1089.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1089.jpg,1,2638
d6a97d236aeb48ff841beaa7f9fb0916,2026-07-19T05:43:40,synth_0060,synthetic,americanapprel.png,neutralized,/content/acmwork/iteration3/data/neutralized/americanapprel.png,1,2785
095659c56300454d82722f1e2fa6a0e5,2026-07-19T05:43:40,synth_0060,synthetic,urbanedcsupply.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/urbanedcsupply.com.png,1,3126
0353333137d04149815c632330ac3b3f,2026-07-19T05:43:40,synth_0060,synthetic,bokksu.com.png,neutralized,/content/acmwork/iteration3/data/neutralized/bokksu.com.png,0,2893
2ba0def62ead4d67a308e351e3c4bbda,2026-07-19T05:43:40,synth_0060,synthetic,FIVE_1.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/FIVE_1.png,1,3114
8dfe981909ea4ff0a041587546805831,2026-07-19T05:43:40,synth_0060,synthetic,THREE_7.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/THREE_7.png,1,2374
e6914707e43645d8ab733614ba8f8e73,2026-07-19T05:43:40,synth_0060,synthetic,13761_lRqlNk0.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/13761_lRqlNk0.jpg,0,2641
912080941ca845f3a487c750d539e17d,2026-07-19T05:43:40,synth_0060,synthetic,booking.com_.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/booking.com_.png,0,2130
c39978a8bc4f4c2486c85b6d1d4be9e5,2026-07-19T05:43:40,synth_0060,synthetic,ONE_8.png,neutralized,/content/acmwork/iteration3/data/neutralized/ONE_8.png,0,1402
e899147536ae46cebfd724218908a953,2026-07-19T05:43:40,synth_0061,synthetic,communication_27--boss-revolution-0-37_221f.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/communication_27--boss-revolution-0-37_221f.jpg,1,1524
0346b8abe20b4bd79dbc7c9035e54e32,2026-07-19T05:43:40,synth_0061,synthetic,1089.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1089.jpg,1,2225
0c6d0c5d1862474297f949dca1d775dd,2026-07-19T05:43:40,synth_0061,synthetic,americanapprel.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/americanapprel.png,0,2660
f117f86934924b5698fb3de3fc119e6d,2026-07-19T05:43:40,synth_0061,synthetic,urbanedcsupply.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/urbanedcsupply.com.png,0,1563
853e24f4095941faac5e98979491f2f4,2026-07-19T05:43:40,synth_0061,synthetic,bokksu.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/bokksu.com.png,1,2030
c4b7522010bd4a8e84e183c522a9846a,2026-07-19T05:43:40,synth_0061,synthetic,FIVE_1.png,neutralized,/content/acmwork/iteration3/data/neutralized/FIVE_1.png,1,2340
2e3e9482484b4f56910e85c17b2fc1a1,2026-07-19T05:43:40,synth_0061,synthetic,THREE_7.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/THREE_7.png,1,2771
c2661c9b7b244c0da29d8b3cdc22127d,2026-07-19T05:43:40,synth_0061,synthetic,13761_lRqlNk0.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/13761_lRqlNk0.jpg,0,2167
91b51715f29b45c38e6006c91a8e4076,2026-07-19T05:43:40,synth_0061,synthetic,booking.com_.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/booking.com_.png,0,2421
cf7238fc155144aabe56695a57e40005,2026-07-19T05:43:40,synth_0061,synthetic,ONE_8.png,neutralized,/content/acmwork/iteration3/data/neutralized/ONE_8.png,0,2519
1679b9c3361c4e8d95ba6102ce6934ca,2026-07-19T05:43:40,synth_0062,synthetic,communication_27--boss-revolution-0-37_221f.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/communication_27--boss-revolution-0-37_221f.jpg,0,2031
e6780182e5ef4e9dac27cb96aad069ba,2026-07-19T05:43:40,synth_0062,synthetic,1089.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/1089.jpg,1,749
d7d7c7328d6a438d85a79f9fa191abb1,2026-07-19T05:43:40,synth_0062,synthetic,americanapprel.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/americanapprel.png,0,2130
fb00d3d70a6e42988ff45df4ce63c492,2026-07-19T05:43:40,synth_0062,synthetic,urbanedcsupply.com.png,neutralized,/content/acmwork/iteration3/data/neutralized/urbanedcsupply.com.png,1,1620
70c93695fd984254982034cfaf02eb9b,2026-07-19T05:43:40,synth_0062,synthetic,bokksu.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/bokksu.com.png,0,1347
ceb943764acf4df28e34f7dfcc0325b4,2026-07-19T05:43:40,synth_0062,synthetic,FIVE_1.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/FIVE_1.png,0,1784
077ac97002154af289a44af7bd9b6e70,2026-07-19T05:43:40,synth_0062,synthetic,THREE_7.png,neutralized,/content/acmwork/iteration3/data/neutralized/THREE_7.png,0,3019
91267bf2cf8a47859505978e0480d467,2026-07-19T05:43:40,synth_0062,synthetic,13761_lRqlNk0.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/13761_lRqlNk0.jpg,1,2257
c7e56b9f97c0490b8aa2b70399fd923c,2026-07-19T05:43:40,synth_0062,synthetic,booking.com_.png,neutralized,/content/acmwork/iteration3/data/neutralized/booking.com_.png,0,1689
3688e2e49ac042c2ab56223190f49c3c,2026-07-19T05:43:40,synth_0062,synthetic,ONE_8.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/ONE_8.png,1,1802
24bdf78393dd49bab9c8522695fa154b,2026-07-19T05:43:40,synth_0063,synthetic,communication_27--boss-revolution-0-37_221f.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/communication_27--boss-revolution-0-37_221f.jpg,0,2556
bd418da38ca14a5b8292ea2c024e1612,2026-07-19T05:43:40,synth_0063,synthetic,1089.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/1089.jpg,0,2272
49c2c214cbd748b8a4017c2edb4611b1,2026-07-19T05:43:40,synth_0063,synthetic,americanapprel.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/americanapprel.png,0,1954
6c2a69a176834a72b2598b5bfae1873d,2026-07-19T05:43:40,synth_0063,synthetic,urbanedcsupply.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/urbanedcsupply.com.png,0,2533
263bf7b55d4e479e89d6535407e3cd17,2026-07-19T05:43:40,synth_0063,synthetic,bokksu.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/bokksu.com.png,1,2107
13e77369aa934f14859ae9dddef61c17,2026-07-19T05:43:40,synth_0063,synthetic,FIVE_1.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/FIVE_1.png,0,3044
7bd4c7419a1b4c498d3ca0e272c1430c,2026-07-19T05:43:40,synth_0063,synthetic,THREE_7.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/THREE_7.png,0,2148
ebb76799c6644fcc89dfef3aa913132e,2026-07-19T05:43:40,synth_0063,synthetic,13761_lRqlNk0.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/13761_lRqlNk0.jpg,0,2337
f45651034f964b4f9e60a528d6418719,2026-07-19T05:43:40,synth_0063,synthetic,booking.com_.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/booking.com_.png,0,2791
52df7e345ef94890a9b724aad9dae254,2026-07-19T05:43:40,synth_0063,synthetic,ONE_8.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/ONE_8.png,1,2241
0c8a7dbb860540c08125cc1acbad4e8c,2026-07-19T05:43:40,synth_0064,synthetic,communication_27--boss-revolution-0-37_221f.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/communication_27--boss-revolution-0-37_221f.jpg,1,2562
51335b913fb54f8ba2aea3544674f3fa,2026-07-19T05:43:40,synth_0064,synthetic,1089.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/1089.jpg,1,2961
5735fa94004c451e963ead83e28baa83,2026-07-19T05:43:40,synth_0064,synthetic,americanapprel.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/americanapprel.png,1,3445
ef1dc1cf0f0549cf8edac3632607ebd4,2026-07-19T05:43:40,synth_0064,synthetic,urbanedcsupply.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/urbanedcsupply.com.png,1,2163
01f49e2fa5c64fe290866aee32759bce,2026-07-19T05:43:40,synth_0064,synthetic,bokksu.com.png,neutralized,/content/acmwork/iteration3/data/neutralized/bokksu.com.png,0,2028
c14d32c8dfd54918bd59d172addc456a,2026-07-19T05:43:40,synth_0064,synthetic,FIVE_1.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/FIVE_1.png,0,2039
0fb344a6e6fd445d9ddd649aaf11070b,2026-07-19T05:43:40,synth_0064,synthetic,THREE_7.png,neutralized,/content/acmwork/iteration3/data/neutralized/THREE_7.png,1,2734
6284cff8ccdf4e72a29789414a0e6e5f,2026-07-19T05:43:40,synth_0064,synthetic,13761_lRqlNk0.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/13761_lRqlNk0.jpg,1,3079
a73a6006f0c04c68a2e0f9d9bdae9bf2,2026-07-19T05:43:40,synth_0064,synthetic,booking.com_.png,neutralized,/content/acmwork/iteration3/data/neutralized/booking.com_.png,1,2682
6ee982d8584047d9bbb536f318ff5899,2026-07-19T05:43:40,synth_0064,synthetic,ONE_8.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/ONE_8.png,0,3828
81ede7967d214a6cad09e79abeda6447,2026-07-19T05:43:40,synth_0065,synthetic,communication_27--boss-revolution-0-37_221f.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/communication_27--boss-revolution-0-37_221f.jpg,0,2651
8ea6ef3670534612962665005e176603,2026-07-19T05:43:40,synth_0065,synthetic,1089.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1089.jpg,0,2443
88c77004bd5a4c73baafbcd6d83df639,2026-07-19T05:43:40,synth_0065,synthetic,americanapprel.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/americanapprel.png,0,2875
4b0aa477e1fa42f3941b34c853c00cc1,2026-07-19T05:43:40,synth_0065,synthetic,urbanedcsupply.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/urbanedcsupply.com.png,0,2895
fd0595a467124cf8ad5ef56c9e4b2835,2026-07-19T05:43:40,synth_0065,synthetic,bokksu.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/bokksu.com.png,0,2595
7ed4bba953184d63bfadfd8529eefb60,2026-07-19T05:43:40,synth_0065,synthetic,FIVE_1.png,neutralized,/content/acmwork/iteration3/data/neutralized/FIVE_1.png,1,2849
4e8d5b40fa2a495eb357f45385e344d7,2026-07-19T05:43:40,synth_0065,synthetic,THREE_7.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/THREE_7.png,0,2026
15711acf9a824b7f8a7ebccff8f2c1c1,2026-07-19T05:43:40,synth_0065,synthetic,13761_lRqlNk0.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/13761_lRqlNk0.jpg,0,1699
5fa8bd772aaf47388f182b258e267f52,2026-07-19T05:43:40,synth_0065,synthetic,booking.com_.png,neutralized,/content/acmwork/iteration3/data/neutralized/booking.com_.png,0,938
0e8dfab5461f44fb95e18bc2b588bdbc,2026-07-19T05:43:40,synth_0065,synthetic,ONE_8.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/ONE_8.png,0,3284
6078ff6b836c48c086ae430cbdbcdb28,2026-07-19T05:43:40,synth_0066,synthetic,communication_27--boss-revolution-0-37_221f.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/communication_27--boss-revolution-0-37_221f.jpg,1,2568
7053ba005a934429ac8dac9cc8330ca0,2026-07-19T05:43:40,synth_0066,synthetic,1089.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1089.jpg,0,3097
4e321c91180d467c885f408945558498,2026-07-19T05:43:40,synth_0066,synthetic,americanapprel.png,neutralized,/content/acmwork/iteration3/data/neutralized/americanapprel.png,0,3053
fff789d6469549d1bd43adbef5f97d3d,2026-07-19T05:43:40,synth_0066,synthetic,urbanedcsupply.com.png,neutralized,/content/acmwork/iteration3/data/neutralized/urbanedcsupply.com.png,0,2041
f0a247414f6d4f09a15154b802eace39,2026-07-19T05:43:40,synth_0066,synthetic,bokksu.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/bokksu.com.png,0,2896
55161ca65f544b529d77208fadf9d37d,2026-07-19T05:43:40,synth_0066,synthetic,FIVE_1.png,neutralized,/content/acmwork/iteration3/data/neutralized/FIVE_1.png,0,1826
ae57496300f443ec99e6ba0ea069d2e6,2026-07-19T05:43:40,synth_0066,synthetic,THREE_7.png,neutralized,/content/acmwork/iteration3/data/neutralized/THREE_7.png,0,3195
07a8a7f1b0514764b2291a9a9631523e,2026-07-19T05:43:40,synth_0066,synthetic,13761_lRqlNk0.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/13761_lRqlNk0.jpg,0,2532
d1992b65f035486fa479038ae4513816,2026-07-19T05:43:40,synth_0066,synthetic,booking.com_.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/booking.com_.png,0,1413
63e4a4506d6845fb90eca04f55497832,2026-07-19T05:43:40,synth_0066,synthetic,ONE_8.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/ONE_8.png,0,1631
32cccacebd5d47b4b06218cadb447d05,2026-07-19T05:43:40,synth_0067,synthetic,communication_27--boss-revolution-0-37_221f.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/communication_27--boss-revolution-0-37_221f.jpg,0,2314
37e15c649fb94911b55ebabe6f65da48,2026-07-19T05:43:40,synth_0067,synthetic,1089.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/1089.jpg,0,2480
eb5b192cef744113b0706c7a7da2fb37,2026-07-19T05:43:40,synth_0067,synthetic,americanapprel.png,neutralized,/content/acmwork/iteration3/data/neutralized/americanapprel.png,1,2294
07d3b6f33d064813a6f60775b7db9d11,2026-07-19T05:43:40,synth_0067,synthetic,urbanedcsupply.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/urbanedcsupply.com.png,1,2343
07ffc56eee3543e6af49c519dd0d6296,2026-07-19T05:43:40,synth_0067,synthetic,bokksu.com.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/bokksu.com.png,1,2479
7b0e750df9614e5ab2b3edb4da3d34aa,2026-07-19T05:43:40,synth_0067,synthetic,FIVE_1.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/FIVE_1.png,1,1950
f8b78a7960c141efaffeaf7aef20dc59,2026-07-19T05:43:40,synth_0067,synthetic,THREE_7.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/THREE_7.png,1,1807
ca24b78e408c4dbdb91392471bf99d65,2026-07-19T05:43:40,synth_0067,synthetic,13761_lRqlNk0.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/13761_lRqlNk0.jpg,0,2966
302a805aca17491487928ba59bfb6408,2026-07-19T05:43:40,synth_0067,synthetic,booking.com_.png,neutralized,/content/acmwork/iteration3/data/neutralized/booking.com_.png,0,2122
12025d562faf4ff1b0537cef3ce6c594,2026-07-19T05:43:40,synth_0067,synthetic,ONE_8.png,neutralized,/content/acmwork/iteration3/data/neutralized/ONE_8.png,0,2877
5203fc9f2b76489a864a0c31edd16321,2026-07-19T05:43:40,synth_0068,synthetic,communication_27--boss-revolution-0-37_221f.jpg,neutralized,/content/acmwork/iteration3/data/neutralized/communication_27--boss-revolution-0-37_221f.jpg,0,2970
e39a49d7822d477584eb6ae841b9387f,2026-07-19T05:43:40,synth_0068,synthetic,1089.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1089.jpg,0,1415
3973a8bb7422410b8f5c0053e4a16a4b,2026-07-19T05:43:40,synth_0068,synthetic,americanapprel.png,neutralized,/content/acmwork/iteration3/data/neutralized/americanapprel.png,0,1471
c7a76ff91edb4eb4b9f4326db6199aa0,2026-07-19T05:43:40,synth_0068,synthetic,urbanedcsupply.com.png,neutralized,/content/acmwork/iteration3/data/neutralized/urbanedcsupply.com.png,1,2332
15a8d037995f4d44988c4ea964809f8c,2026-07-19T05:43:40,synth_0068,synthetic,bokksu.com.png,neutralized,/content/acmwork/iteration3/data/neutralized/bokksu.com.png,0,1871
444382528b13449bba1c2ecfdfdc25e0,2026-07-19T05:43:40,synth_0068,synthetic,FIVE_1.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/FIVE_1.png,1,2734
bc336a2d752e42a2864f25e189b97f58,2026-07-19T05:43:40,synth_0068,synthetic,THREE_7.png,manipulated,/content/acmwork/iteration2/data/own_screenshots/THREE_7.png,1,2619
21b36e36c27145799bb7ea611dc17363,2026-07-19T05:43:40,synth_0068,synthetic,13761_lRqlNk0.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/13761_lRqlNk0.jpg,1,2537
8e0083b9e7db46d1a82796a03089de6c,2026-07-19T05:43:40,synth_0068,synthetic,booking.com_.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/booking.com_.png,0,2963
37bbdf72ddc34d698297e8c2c56c830a,2026-07-19T05:43:40,synth_0068,synthetic,ONE_8.png,neutralized,/content/acmwork/iteration3/data/neutralized/ONE_8.png,0,2014
70ed94b5de3f416cabff7385bc4e7c56,2026-07-19T05:43:40,synth_0069,synthetic,communication_27--boss-revolution-0-37_221f.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/communication_27--boss-revolution-0-37_221f.jpg,1,3823
7bdd9e73597f44b8937d82ef7507d724,2026-07-19T05:43:40,synth_0069,synthetic,1089.jpg,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1089.jpg,0,3141
40f2a7a0eaa544b4a7956754fc85bd19,2026-07-19T05:43:40,synth_0069,synthetic,americanapprel.png,manipulated,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/americanapprel.png,0,2273
